date,actual,forecast,lower_80,upper_80,lower_95,upper_95
2026-04-01,-0.04890093738119105,0.22125332849903873,-5.5468085020669475,5.989315159065025,-8.600235991523224,9.042742648521301
2026-04-02,-1.6891481058674884,0.22125332849903873,-5.5468085020669475,5.989315159065025,-8.600235991523224,9.042742648521301
2026-04-06,2.8692387456770163,0.22125332849903873,-5.5468085020669475,5.989315159065025,-8.600235991523224,9.042742648521301
2026-04-07,4.209965136570304,0.22125332849903873,-5.5468085020669475,5.989315159065025,-8.600235991523224,9.042742648521301
2026-04-08,-1.1982393521488888,0.22125332849903873,-5.5468085020669475,5.989315159065025,-8.600235991523224,9.042742648521301
2026-04-09,1.096186573615654,0.22125332849903873,-5.5468085020669475,5.989315159065025,-8.600235991523224,9.042742648521301
2026-04-10,1.5294002171321708,0.22125332849903873,-5.5468085020669475,5.989315159065025,-8.600235991523224,9.042742648521301
2026-04-13,2.1706789371542357,0.22125332849903873,-5.5468085020669475,5.989315159065025,-8.600235991523224,9.042742648521301
2026-04-14,-0.15996928949775224,0.22125332849903873,-5.5468085020669475,5.989315159065025,-8.600235991523224,9.042742648521301
2026-04-15,0.4547089294662854,0.22125332849903873,-5.5468085020669475,5.989315159065025,-8.600235991523224,9.042742648521301
2026-04-16,0.533468990895436,0.22125332849903873,-5.5468085020669475,5.989315159065025,-8.600235991523224,9.042742648521301
2026-04-17,0.8114770124569404,0.22125332849903873,-5.5468085020669475,5.989315159065025,-8.600235991523224,9.042742648521301
2026-04-20,0.1554705102634557,0.22125332849903873,-5.5468085020669475,5.989315159065025,-8.600235991523224,9.042742648521301
2026-04-21,0.7608744065160877,0.22125332849903873,-5.5468085020669475,5.989315159065025,-8.600235991523224,9.042742648521301
2026-04-22,2.560469403714194,0.22125332849903873,-5.5468085020669475,5.989315159065025,-8.600235991523224,9.042742648521301
